# 中国·国家地名信息库 行政区划代码（数据截止日期为2025年12月31日）
# https://dmfw.mca.gov.cn/XzqhVersionPublish.html
#
# name	code	level	type	children
# -	00	0		34

机场路街道	130203006	4		
河北路街道	130203007	4		
龙东街道	130203008	4		
大里街道	130203009	4		
光明街道	130203010	4		
翔云道街道	130203011	4		
高新技术开发区街道	130203012	4		
韩城镇	130203100	4		
果园镇	130203101	4		
古冶区	130204	3	市辖区	0
古冶区	130204000	3		
林西街道	130204001	4		
唐家庄街道	130204002	4		
古冶街道	130204003	4		
赵各庄街道	130204004	4		
京华街道	130204005	4		
范各庄镇	130204100	4		
卑家店镇	130204101	4		
王辇庄乡	130204201	4		
习家套乡	130204202	4		
大庄坨乡	130204203	4		
开平区	130205	3	市辖区	0
开平区	130205000	3		
马家沟街道	130205001	4		
开平街道	130205002	4		
税务庄街道	130205003	4		
陡电街道	130205005	4		
荆各庄街道	130205006	4		
开平镇	130205100	4		
栗园镇	130205101	4		
越河镇	130205102	4		
双桥镇	130205103	4		
郑庄子镇	130205104	4		
洼里镇	130205105	4		
丰南区	130207	3	市辖区	0
丰南区	130207000	3		
青年路街道	130207001	4		
新华路街道	130207002	4		
振兴街道	130207003	4		
胥各庄镇	130207100	4		
小集镇	130207103	4		
黄各庄镇	130207104	4		
西葛镇	130207105	4		
大新庄镇	130207106	4		
钱营镇	130207107	4		
唐坊镇	130207108	4		
王兰庄镇	130207109	4		
柳树𨟠镇	130207110	4		
黑沿子镇	130207111	4		
大齐各庄镇	130207113	4		
海北镇	130207114	4		
汉丰镇	130207115	4		
岔河镇	130207116	4		
南孙庄镇	130207117	4		
东田庄镇	130207118	4		
尖字沽乡	130207203	4		
丰润区	130208	3	市辖区	0
丰润区	130208000	3		
太平路街道	130208001	4		
燕山路街道	130208002	4		
浭阳街道	130208003	4		
丰润镇	130208100	4		
老庄子镇	130208101	4		
任各庄镇	130208102	4		
左家坞镇	130208103	4		
泉河头镇	130208104	4		
王官营镇	130208105	4		
火石营镇	130208106	4		
新军屯镇	130208109	4		
小张各庄镇	130208110	4		
丰登坞镇	130208111	4		
李钊庄镇	130208112	4		
白官屯镇	130208113	4		
石各庄镇	130208114	4		
沙流河镇	130208115	4		
七树庄镇	130208116	4		
杨官林镇	130208117	4		
银城铺镇	130208118	4		
常庄镇	130208119	4		
姜家营镇	130208120	4		
欢喜庄乡	130208205	4		
刘家营乡	130208208	4		
曹妃甸区	130209	3	市辖区	0
曹妃甸区	130209000	3		
希望路街道	130209001	4		
垦丰街道	130209002	4		
中山路街道	130209003	4		
唐海镇	130209100	4		
柳赞镇	130209101	4		
滨海镇	130209102	4		
孙塘庄镇	130209103	4		
双井镇	130209104	4		
滦南县	130224	3	县	0
滦南县	130224000	3		
友谊路街道	130224001	4		
倴城镇	130224100	4		
宋道口镇	130224101	4		
长凝镇	130224102	4		
胡各庄镇	130224103	4		
坨里镇	130224104	4		
姚王庄镇	130224105	4		
司各庄镇	130224106	4		
安各庄镇	130224107	4		
扒齿港镇	130224108	4		
程庄镇	130224109	4		
青坨营镇	130224110	4		
柏各庄镇	130224111	4		
南堡镇	130224114	4		
方各庄镇	130224115	4		
东黄坨镇	130224116	4		
马城镇	130224117	4		
乐亭县	130225	3	县	0
乐亭县	130225000	3		
乐安街道	130225001	4		
乐亭镇	130225100	4		
汤家河镇	130225101	4		
胡家坨镇	130225102	4		
王滩镇	130225103	4		
闫各庄镇	130225104	4		
马头营镇	130225105	4		
新寨镇	130225106	4		
汀流河镇	130225107	4		
姜各庄镇	130225108	4		
毛庄镇	130225109	4		
中堡镇	130225110	4		
大相各庄镇	130225111	4		
庞各庄乡	130225201	4		
古河乡	130225203	4		
迁西县	130227	3	县	0
迁西县	130227000	3		
栗乡街道	130227001	4		
兴城镇	130227100	4		
金厂峪镇	130227101	4		
洒河桥镇	130227102	4		
太平寨镇	130227103	4		
罗家屯镇	130227104	4		
东荒峪镇	130227105	4		
新集镇	130227106	4		
三屯营镇	130227107	4		
滦阳镇	130227108	4		
汉儿庄镇	130227109	4		
新庄子镇	130227110	4		
东莲花院镇	130227111	4		
白庙子镇	130227112	4		
上营镇	130227113	4		
渔户寨乡	130227203	4		
旧城乡	130227204	4		
尹庄乡	130227205	4		
玉田县	130229	3	县	0
玉田县	130229000	3		
无终街道	130229001	4		
玉田镇	130229100	4		
亮甲店镇	130229101	4		
鸦鸿桥镇	130229102	4		
窝洛沽镇	130229103	4		
石臼窝镇	130229104	4		
虹桥镇	130229105	4		
散水头镇	130229106	4		
林南仓镇	130229107	4		
林西镇	130229108	4		
杨家板桥镇	130229109	4		
彩亭桥镇	130229110	4		
孤树镇	130229111	4		
大安镇	130229112	4		
唐自头镇	130229113	4		
郭家屯镇	130229114	4		
杨家套镇	130229115	4		
陈家铺镇	130229116	4		
林头屯乡	130229201	4		
潮洛窝乡	130229203	4		
郭家桥乡	130229205	4		
遵化市	130281	3	县级市	0
遵化市	130281000	3		
华明路街道	130281001	4		
文化路街道	130281002	4		
遵化镇	130281100	4		
堡子店镇	130281101	4		
马兰峪镇	130281102	4		
平安城镇	130281103	4		
东新庄镇	130281104	4		
新店子镇	130281105	4		
党峪镇	130281106	4		
地北头镇	130281107	4		
东旧寨镇	130281108	4		
铁厂镇	130281109	4		
苏家洼镇	130281110	4		
建明镇	130281111	4		
石门镇	130281112	4		
崔家庄镇	130281113	4		
西留村镇	130281114	4		
兴旺寨镇	130281115	4		
西三里镇	130281116	4		
团瓢庄镇	130281117	4		
娘娘庄镇	130281118	4		
侯家寨镇	130281119	4		
西下营满族乡	130281203	4		
汤泉满族乡	130281204	4		
东陵满族乡	130281205	4		
刘备寨乡	130281206	4		
小厂乡	130281211	4		
迁安市	130283	3	县级市	0
迁安市	130283000	3		
永顺街道	130283001	4		
兴安街道	130283002	4		
滨河街道	130283003	4		
杨店子街道	130283004	4		
夏官营镇	130283101	4		
杨各庄镇	130283102	4		
建昌营镇	130283103	4		
赵店子镇	130283104	4		
野鸡坨镇	130283105	4		
大崔庄镇	130283106	4		
蔡园镇	130283108	4		
马兰庄镇	130283109	4		
沙河驿镇	130283110	4		
木厂口镇	130283111	4		
上射雁庄镇	130283112	4		
太平庄镇	130283113	4		
扣庄镇	130283114	4		
大五里镇	130283115	4		
五重安镇	130283116	4		
彭店子镇	130283117	4		
阎家店镇	130283118	4		
滦州市	130284	3	县级市	0
滦州市	130284000	3		
滦河街道	130284001	4		
古城街道	130284002	4		
滦城路街道	130284003	4		
响嘡街道	130284004	4		
东安各庄镇	130284100	4		
雷庄镇	130284101	4		
茨榆坨镇	130284102	4		
榛子镇	130284103	4		
杨柳庄镇	130284104	4		
油榨镇	130284105	4		
古马镇	130284106	4		
小马庄镇	130284107	4		
九百户镇	130284108	4		
王店子镇	130284109	4		
秦皇岛市	1303	2	地级市	7
秦皇岛市	130300000	2		
海港区	130302	3	市辖区	0
海港区	130302000	3		
文化路街道	130302001	4		
海滨路街道	130302002	4		
北环路街道	130302003	4		
建设大街街道	130302004	4		
河东街道	130302005	4		
西港路街道	130302006	4		
燕山大街街道	130302007	4		
港城大街街道	130302008	4		
东环路街道	130302009	4		
白塔岭街道	130302010	4		
珠江道街道	130302011	4		
黄河道街道	130302012	4		
腾飞路街道	130302013	4		
东港镇	130302100	4		
海港镇	130302101	4		
西港镇	130302102	4		
海阳镇	130302103	4		
北港镇	130302104	4		
石门寨镇	130302105	4		
驻操营镇	130302106	4		
杜庄镇	130302107	4		
山海关区	130303	3	市辖区	0
山海关区	130303000	3		
南关街道	130303001	4		
东街街道	130303002	4		
西街街道	130303003	4		
路南街道	130303004	4		
船厂路街道	130303005	4		
第一关镇	130303100	4		
石河镇	130303101	4		
孟姜镇	130303102	4		
渤海乡	130303200	4		
北戴河区	130304	3	市辖区	0
北戴河区	130304000	3		
西山街道	130304001	4		
东山街道	130304002	4		
南戴河街道	130304003	4		
海滨镇	130304100	4		
戴河镇	130304101	4		
牛头崖镇	130304102	4		
抚宁区	130306	3	市辖区	0
抚宁区	130306000	3		
骊城街道	130306001	4		
抚宁镇	130306100	4		
留守营镇	130306101	4		
榆关镇	130306102	4		
台营镇	130306103	4		
大新寨镇	130306104	4		
坟坨镇	130306105	4		
茶棚乡	130306200	4		
青龙满族自治县	130321	3	自治县	0
青龙满族自治县	130321000	3		
都阳路街道	130321001	4		
青龙镇	130321100	4		
祖山镇	130321101	4		
木头凳镇	130321102	4		
双山子镇	130321103	4		
马圈子镇	130321104	4		
肖营子镇	130321105	4		
大巫岚镇	130321106	4		
土门子镇	130321107	4		
八道河镇	130321108	4		
隔河头镇	130321109	4		
娄杖子镇	130321110	4		
龙王庙镇	130321111	4		
茨榆山镇	130321112	4		
凉水河镇	130321113	4		
凤凰山乡	130321200	4		
三星口乡	130321202	4		
干沟乡	130321203	4		
大石岭乡	130321206	4		
官场乡	130321208	4		
平方子乡	130321210	4		
安子岭乡	130321211	4		
朱杖子乡	130321212	4		
草碾乡	130321213	4		
三拨子乡	130321217	4		
昌黎县	130322	3	县	0
昌黎县	130322000	3		
昌黎镇	130322100	4		
靖安镇	130322101	4		
安山镇	130322102	4		
龙家店镇	130322103	4		
泥井镇	130322104	4		
大蒲河镇	130322105	4		
新集镇	130322106	4		
刘台庄镇	130322107	4		
朱各庄镇	130322108	4		
荒佃庄镇	130322109	4		
茹荷镇	130322110	4		
团林乡	130322201	4		
葛条港乡	130322202	4		
马坨店乡	130322203	4		
两山乡	130322206	4		
十里铺乡	130322207	4		
卢龙县	130324	3	县	0
卢龙县	130324000	3		
卢龙镇	130324100	4		
潘庄镇	130324101	4		
燕河营镇	130324102	4		
双望镇	130324103	4		
刘田各庄镇	130324104	4		
石门镇	130324105	4		
木井镇	130324106	4		
陈官屯镇	130324107	4		
蛤泊镇	130324108	4		
印庄镇	130324109	4		
下寨乡	130324200	4		
刘家营乡	130324201	4		
邯郸市	1304	2	地级市	18
邯郸市	130400000	2		
邯山区	130402	3	市辖区	0
邯山区	130402000	3		
火磨街道	130402001	4		
陵园路街道	130402002	4		
光明路街道	130402003	4		
滏东街道	130402004	4		
罗城头街道	130402005	4		
渚河路街道	130402006	4		
浴新南街道	130402007	4		
农林路街道	130402008	4		
贸东街道	130402009	4		
贸西街道	130402010	4		
盛和路街道	130402011	4		
北张庄镇	130402100	4		
马头镇	130402101	4		
河沙镇镇	130402102	4		
高臾镇	130402103	4		
光禄镇	130402104	4		
南堡乡	130402201	4		
代召乡	130402202	4		
辛庄营乡	130402203	4		
花官营乡	130402204	4		
台城乡	130402205	4		
丛台区	130403	3	市辖区	0
丛台区	130403000	3		
丛台西街道	130403001	4		
联纺西街道	130403002	4		
联纺东街道	130403003	4		
光明桥街道	130403004	4		
丛台东街道	130403005	4		
四季青街道	130403006	4		
和平街道	130403007	4		
中华街道	130403008	4		
人民路街道	130403009	4		
柳林桥街道	130403010	4		
黄粱梦镇	130403100	4		
尚璧镇	130403101	4		
南沿村镇	130403102	4		
苏曹乡	130403200	4		
南吕固乡	130403201	4		
兼庄乡	130403202	4		
三陵乡	130403203	4		
小西堡乡	130403204	4		
姚寨乡	130403205	4		
复兴区	130404	3	市辖区	0
复兴区	130404000	3		
胜利桥街道	130404001	4		
百家村街道	130404002	4		
铁路大院街道	130404003	4		
化林路街道	130404004	4		
庞村街道	130404005	4		
二六七二街道	130404006	4		
石化街道	130404007	4		
户村镇	130404100	4		
林坛镇	130404101	4		
彭家寨乡	130404200	4		
康庄乡	130404201	4		
南城乡	130404202	4		
峰峰矿区	130406	3	市辖区	0
峰峰矿区	130406000	3		
滏阳东路街道	130406001	4		
临水镇	130406100	4		
峰峰镇	130406101	4		
新坡镇	130406102	4		
大社镇	130406103	4		
和村镇	130406104	4		
义井镇	130406105	4		
彭城镇	130406106	4		
界城镇	130406107	4		
大峪镇	130406108	4		
西固义乡	130406200	4		
肥乡区	130407	3	市辖区	0
肥乡区	130407000	3		
肥乡镇	130407100	4		
天台山镇	130407101	4		
辛安镇镇	130407102	4		
大寺上镇	130407103	4		
东漳堡镇	130407104	4		
毛演堡镇	130407105	4		
西吕营镇	130407106	4		
元固镇	130407107	4		
北高镇	130407108	4		
永年区	130408	3	市辖区	0
永年区	130408000	3		
临洺关镇	130408100	4		
大北汪镇	130408101	4		
张西堡镇	130408102	4		
广府镇	130408103	4		
永合会镇	130408105	4		
刘营镇	130408106	4		
东杨庄镇	130408107	4		
讲武镇	130408108	4		
西苏镇	130408109	4		
刘汉镇	130408110	4		
界河店镇	130408111	4		
小龙马镇	130408112	4		
正西乡	130408204	4		
曲陌乡	130408206	4		
辛庄堡乡	130408207	4		
西河庄乡	130408211	4		
西阳城乡	130408213	4		
临漳县	130423	3	县	0
临漳县	130423000	3		
临漳镇	130423100	4		
南东坊镇	130423101	4		
孙陶集镇	130423102	4		
柳园镇	130423103	4		
称勾集镇	130423104	4		
邺城镇	130423105	4		
章里集镇	130423106	4		
张村集镇	130423107	4		
砖寨营镇	130423108	4		
习文镇	130423109	4		
柏鹤集镇	130423110	4		
杜村集镇	130423111	4		
狄邱乡	130423200	4		
西羊羔乡	130423202	4		
成安县	130424	3	县	0
成安县	130424000	3		
成安镇	130424100	4		
商城镇	130424101	4		
漳河店镇	130424102	4		
李家疃镇	130424103	4		
北乡义镇	130424104	4		
道东堡镇	130424105	4		
辛义乡	130424200	4		
柏寺营乡	130424201	4		
长巷乡	130424204	4		
大名县	130425	3	县	0
大名县	130425000	3		
大名镇	130425100	4		
杨桥镇	130425101	4		
万堤镇	130425102	4		
龙王庙镇	130425103	4		
束馆镇	130425104	4		
金滩镇	130425105	4		
沙圪塔镇	130425106	4		
大街镇	130425107	4		
铺上镇	130425108	4		
孙甘店镇	130425109	4		
北峰镇	130425110	4		
黄金堤镇	130425111	4		
西付集镇	130425112	4		
张铁集镇	130425113	4		
王村乡	130425201	4		
旧治乡	130425205	4		
西未庄乡	130425206	4		
埝头乡	130425209	4		
红庙乡	130425212	4		
营镇回族乡	130425213	4		
涉县	130426	3	县	0
涉县	130426000	3		
平安街道	130426001	4		
河南店镇	130426101	4		
索堡镇	130426102	4		
西戌镇	130426103	4		
井店镇	130426104	4		
更乐镇	130426105	4		
固新镇	130426106	4		
西达镇	130426107	4		
偏城镇	130426108	4		
神头乡	130426200	4		
辽城乡	130426201	4		
偏店乡	130426202	4		
龙虎乡	130426203	4		
木井乡	130426204	4		
关防乡	130426205	4		
合漳乡	130426206	4		
鹿头乡	130426207	4		
磁县	130427	3	县	0
磁县	130427000	3		
磁州镇	130427100	4		
讲武城镇	130427103	4		
岳城镇	130427104	4		
观台镇	130427105	4		
白土镇	130427107	4		
黄沙镇	130427108	4		
路村营镇	130427109	4		
时村营镇	130427110	4		
陶泉乡	130427207	4		
都党乡	130427208	4		
北贾璧乡	130427209	4		
邱县	130430	3	县	0
邱县	130430000	3		
新马头镇	130430100	4		
邱城镇	130430101	4		
梁二庄镇	130430102	4		
香城固镇	130430103	4		
古城营镇	130430104	4		
南辛店乡	130430201	4		
陈村回族乡	130430204	4		
鸡泽县	130431	3	县	0
鸡泽县	130431000	3		
鸡泽镇	130431100	4		
小寨镇	130431101	4		
双塔镇	130431102	4		
曹庄镇	130431103	4		
浮图店镇	130431104	4		
吴官营镇	130431105	4		
风正乡	130431202	4		
广平县	130432	3	县	0
广平县	130432000	3		
广平镇	130432100	4		
平固店镇	130432101	4		
胜营镇	130432102	4		
南阳堡镇	130432103	4		
东张孟镇	130432104	4		
十里铺镇	130432105	4		
南韩镇	130432106	4		
馆陶县	130433	3	县	0
馆陶县	130433000	3		
馆陶镇	130433100	4		
房寨镇	130433101	4		
柴堡镇	130433102	4		
魏僧寨镇	130433103	4		
寿山寺镇	130433104	4		
王桥镇	130433105	4		
南徐村乡	130433202	4		
路桥乡	130433203	4		
魏县	130434	3	县	0
魏县	130434000	3		
魏城镇	130434100	4		
德政镇	130434101	4		
北皋镇	130434102	4		
双井镇	130434103	4		
牙里镇	130434104	4		
车往镇	130434105	4		
回隆镇	130434106	4		
张二庄镇	130434107	4		
东代固镇	130434108	4		
院堡镇	130434109	4		
南双庙镇	130434110	4		
棘针寨镇	130434111	4		
边马镇	130434112	4		
泊口镇	130434113	4		
仕望集镇	130434114	4		
沙口集镇	130434115	4		
大兴庄镇	130434116	4		
野胡拐乡	130434203	4		
前大磨乡	130434205	4		
大马村乡	130434209	4		
北台头乡	130434212	4		
曲周县	130435	3	县	0
曲周县	130435000	3		
曲周镇	130435100	4		
安寨镇	130435101	4		
侯村镇	130435102	4		
河南疃镇	130435103	4		
第四疃镇	130435104	4		
白寨镇	130435105	4		
槐桥镇	130435106	4		
南里岳镇	130435107	4		
大河道乡	130435203	4		
依庄乡	130435204	4		
武安市	130481	3	县级市	0
武安市	130481000	3		
武安镇	130481100	4		
康二城镇	130481101	4		
午汲镇	130481102	4		
磁山镇	130481103	4		
伯延镇	130481104	4		
淑村镇	130481105	4		
大同镇	130481106	4		
邑城镇	130481107	4		
矿山镇	130481108	4		
贺进镇	130481109	4		
阳邑镇	130481110	4		
徘徊镇	130481111	4		
冶陶镇	130481112	4		
上团城镇	130481113	4		
西土山镇	130481114	4		
北安庄乡	130481201	4		
北安乐乡	130481202	4		
西寺庄乡	130481204	4		
活水乡	130481205	4		
石洞乡	130481206	4		
管陶乡	130481207	4		
马家庄乡	130481208	4		
邢台市	1305	2	地级市	18
邢台市	130500000	2		
襄都区	130502	3	市辖区	0
襄都区	130502000	3		
南长街街道	130502001	4		
北大街街道	130502002	4		
西大街街道	130502003	4		
西门里街道	130502004	4		
火炬街道	130502005	4		
泉东街道	130502006	4		
留村街道	130502007	4		
豫让桥街道	130502008	4		
东郭村镇	130502100	4		
王快镇	130502101	4		
沙河城镇	130502102	4		
晏家屯镇	130502103	4		
祝村镇	130502104	4		
东汪镇	130502105	4		
大梁庄乡	130502200	4		
信都区	130503	3	市辖区	0
信都区	130503000	3		
钢铁路街道	130503001	4		
中兴路街道	130503002	4		
达活泉街道	130503003	4		
张宽街道	130503004	4		
章村街道	130503005	4		
中华大街街道	130503006	4		
团结路街道	130503007	4		
泉西街道	130503008	4		
南大郭镇	130503100	4		
李村镇	130503101	4		
南石门镇	130503102	4		
羊范镇	130503103	4		
皇寺镇	130503104	4		
会宁镇	130503105	4		
西黄村镇	130503106	4		
路罗镇	130503107	4		
将军墓镇	130503108	4		
浆水镇	130503109	4		
宋家庄镇	130503110	4		
太子井乡	130503202	4		
龙泉寺乡	130503203	4		
北小庄乡	130503204	4		
城计头乡	130503205	4		
白岸乡	130503206	4		
冀家村乡	130503207	4		
任泽区	130505	3	市辖区	0
任泽区	130505000	3		
任城镇	130505100	4		
邢家湾镇	130505101	4		
辛店镇	130505102	4		
